deductive	analytical
deductive	analytic
deductive	a priori
deep	unfathomable
defeated	unsuccessful
defensive	protective
defervescent	abatement
defiant	unwilling
defiant	difficult
defiant	unmanageable
defiant	intractable
defiant	insubordinate
defiant	disobedient
deficient	scrimpy
deficient	stingy
deficient	meagerly
deficient	meagre
deficient	meager
defined	definite
definite	expressed
definite	explicit
definite	distinct
definite	defined
definite	clear
deformational	modification
deictic	semantics
deist	rationalism
deistic	rationalism
dejected	unhappy
dejected	distressed
dejected	dysphoric
delayed	slow
deliberate	unnatural
deliberate	affected
delicate	weak
delicate	frail
delicate	breakable
deliverable	conveyance
delphian	urban center
delphic	urban center
deluge	flood in
delve	dig out
delve	dig in
delve	dig up
demagogic	speechifier
demagogical	speechifier
demanding	hard
demanding	difficult
democratic	elected
democratic	elective
democratic	exponent
demographic	sociology
demonstrative	unreserved
demosthenic	Athenian
demote	bump off
demotic	New Greek
dendritic	nerve fibre
denominational	NGO
denominational	family
denotative	expressed
denotative	explicit
denotive	expressed
denotive	explicit
dental	os
dental	medical specialty
depart	part with
departmental	division
dependable	trusty
dependable	trustworthy
dependent	unfree
deposit	stick out
dermal	shield
dermal	stratum
dermal	body covering
dermatologic	medical specialty
dermatological	medical specialty
dermic	stratum
descend	fall in
descending	down
descriptive	synchronic
descriptive	synchronal
descriptive	synchronous
desirable	wanted
desirable	loveable
desirable	lovable
despotic	potentate
despotical	potentate
destroyed	damaged
destructive	negative
destructive	harmful
determinable	calculable
develop	break through
develop	break out
developmental	biological process
deweyan	pedagog
dextral	right-handed
dextral	clockwise
diabetic	polygenic disease
diagnostic	identification
diagonalizable	square matrix
dialectal	non-standard speech
dialectic	philosophy
dialectical	philosophy
diamagnetic	magnetic force
diamantine	transparent gem
diametral	straight line
diametric	straight line
diametrical	straight line
diaphoretic	activity
diaphyseal	os longum
diaphysial	os longum
diastolic	beat
diatomic	matter
diazo	cation
dicarboxylic	chemical group
dichromatic	colour vision deficiency
dickensian	author
dictatorial	swayer
dictyopteran	animal order
diddle	toy with
die	die down
die	die off
die	die out
dietary	fare
dietetic	fare
dietetical	fare
different	varied
different	different
different	dissimilar
different	unlike
different	incompatible
differentiable	reckoning
differential	quality
differential	operation
difficult	hard
difficult	effortful
difficult	demanding
difficult	intractable
difficult	disobedient
difficult	noncompliant
difficult	defiant
dig	dig out
dig	dig in
dig	dig up
digestible	eatable
digestible	comestible
digestible	edible
digestive	biological process
digital	whole number
digital	member
dignified	elegant
dignified	composed
diligent	careful
diligent	busy
diluvial	rainfall
diluvian	rainfall
dim	slur over
dimensional	magnitude
dimorphic	pleomorphism
dimorphic	polymorphism
dimorphous	pleomorphism
dimorphous	polymorphism
dine	dine out
dine	dine in
diocesan	jurisdiction
dionysian	Greek deity
diplomatic	talks
diplomatic	politic
diplomatical	politic
dipolar	couple
dipterous	animal order
dipylon	gate
direct	straight
direct	honorable
direct	honest
direct	related
direct	send away
directional	spatial relation
directional	social control
dirty	untidy
dirty	impure
dirty	unclean
dirty	indecent
disadvantageous	inopportune
disadvantageous	harmful
disadvantageous	inexpedient
disagreeable	ill-natured
discerning	discriminating
discerning	critical
disciplinary	trait
disciplinary	knowledge base
discomposed	undignified
discomposed	agitated
discomycetous	ascomycetous fungus
discontent	unhappy
discontent	displeased
discontented	unhappy
discontented	displeased
discontinuous	broken
discontinuous	sporadic
discouraging	unhelpful
discouraging	hopeless
discouraging	dissuasive
discourteous	disrespectful
discover	find out
discriminate	discriminating
discriminating	discriminating
discriminating	discriminate
discriminating	discerning
disembarrass	rid of
disenchanted	sophisticated
dishonest	untrusty
dishonest	untrustworthy
dishonest	insincere
dishonest	false
dishonest	dishonourable
dishonest	dishonorable
dishonest	corrupt
dishonest	crooked
dishonorable	unworthy
dishonorable	unjust
dishonorable	dishonorable
dishonorable	inglorious
dishonorable	ignoble
dishonorable	disreputable
dishonorable	dishonest
dishonorable	untrusty
dishonorable	untrustworthy
dishonorable	insincere
dishonorable	false
dishonorable	dishonourable
dishonorable	corrupt
dishonorable	crooked
dishonorable	unknown
dishonourable	unworthy
dishonourable	unjust
dishonourable	dishonorable
dishonourable	inglorious
dishonourable	ignoble
dishonourable	disreputable
dishonourable	dishonest
disinclined	unwilling
disinclined	negative
disingenuous	insincere
disloyal	disloyal
disloyal	unpatriotic
disobedient	difficult
disobedient	unmanageable
disobedient	unregenerate
disobedient	obstinate
disobedient	stubborn
disobedient	intractable
disobedient	incorrigible
disobedient	noncompliant
disobedient	defiant
disobedient	bad
disorganised	unsystematic
disorganized	unsystematic
disorienting	unoriented
dispensable	unneeded
dispensable	unnecessary
dispense	dispense with
displeased	discontent
displeased	discontented
displeasing	unpleasant
displeasing	ugly
disreputable	unrespectable
disreputable	dishonourable
disreputable	dishonorable
disrespectful	sarcastic
disrespectful	offensive
disrespectful	irreverent
disrespectful	discourteous
disrespectful	immodest
dissuasive	discouraging
distant	far
distinct	precise
distinct	definite
distinct	clear
distressed	unhappy
distressed	dejected
distribute	spread out
distributed	distributive
distributional	spatial arrangement
distributive	distributed
distributive	divided
distrustful	incredulous
dithyrambic	piece of writing
divalent	powerfulness
divergent	oblique
diverging	oblique
diversified	heterogenous
diversified	heterogeneous
divided	separate
divided	unintegrated
divided	segregated
divided	distributive
divisional	army unit
djiboutian	African nation
do	act up
docile	manipulable
docile	tractable
docile	obedient
doctoral	degree
doctoral	student
doctorial	degree
doctorial	student
doctrinal	belief
documental	piece of writing
documentary	piece of writing
dog	chase away
dog	tag along
dogmatic	ism
dogmatic	creed
dolomitic	stone
domestic	national
domestic	living accommodations
domiciliary	living accommodations
dominant	superior
domineering	immodest
dominical	prophet
dominical	day of rest
dominican	land
dominican	mendicant
donatist	Christian religion
donnean	man of the cloth
donnian	man of the cloth
doric	order
dostoevskian	author
dostoyevskian	author
dot-com	company
double	double up
double-humped	projection
down	low
down	descending
doze	doze off
draconian	Athenian
drag	drag in
dramatic	dramatic work
dramaturgic	communicating
dramaturgical	communicating
draw	pull back
draw	pull in
draw	pull along
draw	pull out
draw	pull up
draw	pull off
draw	pull down
draw	draw out
draw	draw up
draw	suck in
draw	draw in
draw	pass around
draw	pass over
dream	dream up
dress	dress down
dress	dress up
dress up	dress
dribble	drool over
dribble	slobber over
drink	drink down
drink	drink up
drive	drive away
drive	drive off
drive	drive out
drive	drive in
drive	ram down
drive	push on
drivel	drool over
drivel	slobber over
drool	drool over
drool	slobber over
drop dead	die down
drop dead	die off
drop dead	die out
drown	drown out
drowse	doze off
drowse	drowse off
drupaceous	fruit
dry	nonsweet
dry	sugarless
dry	sour
dualistic	ism
ducal	nobleman
ductless	passageway
dull	unanimated
dull	spiritless
dull	colourless
dull	colorless
dull	unpolished
dumbfound	puzzle out
dumbfound	puzzle over
dumpy	land site
duodenal	small intestine
duplicate	double up
dural	meninges
dutch	European nation
dwell	dwell on
dwell	live out
dwell	live in
dyadic	deuce
dynamic	energetic
dynamic	mechanics
dynamical	energetic
dynastic	phratry
dysgenic	bioscience
dyslexic	learning disability
dysphoric	unhappy
dysphoric	dejected
dysplastic	abnormal condition
dyspneal	unventilated
dyspneic	unventilated
dyspnoeal	unventilated
dyspnoeic	unventilated
dystopian	state
early	first
earthen	stuff
earthly	worldly
earthly	profane
earthly	mortal
earthy	stuff
ease	ease up
east african	geographic region
east german	European nation
east indian	archipelago
east pakistani	Asian nation
eastern orthodox	Catholic Church
easy	undemanding
easy	soft
easy	simple
easy	effortless
easy	relaxed
easy	comfortable
eat	eat up
eat	eat out
eat	eat in
eatable	tender
eatable	toothsome
eatable	palatable
eatable	digestible
ebionite	religious person
ebracteate	husk
ecclesiastic	organized religion
ecclesiastical	organized religion
echt	true
echt	sincere
echt	existent
echt	real
echt	honorable
echt	honest
ecologic	environment
ecologic	biological science
ecological	environment
ecological	biological science
econometric	political economy
economic	scheme
economic	social science
economical	scheme
ectodermal	germ layer
ectodermic	germ layer
ectomorphic	lean
ectomorphic	thin
ectopic	attitude
ectozoan	parasite
ecuadorian	South American nation
edge	edge in
edible	tender
edible	toothsome
edible	palatable
edible	digestible
editorial	article
editorial	skilled workman
educated	numerate
educated	literate
educated	intellectual
educated	informed
educated	enlightened
educated	civilised
educated	civilized
educational	acquisition
edwardian	King of Great Britain
effective	utile
effective	useful
effective	powerful
effective	stiff
effective	strong
effective	potent
effective	efficient
effective	efficacious
effectual	utile
effectual	useful
effectual	powerful
effectual	stiff
effectual	strong
effectual	potent
effectual	efficient
effectual	efficacious
efficacious	efficacious
efficacious	effectual
efficacious	effective
efficacious	utile
efficacious	useful
efficacious	powerful
efficacious	stiff
efficacious	strong
efficacious	potent
efficacious	efficient
efficient	efficacious
efficient	effectual
efficient	effective
efficient	competent
effortful	hard
effortful	difficult
effortless	easy
egocentric	selfish
egoistic	selfish
egoistical	selfish
egyptian	African nation
einsteinian	physicist
elastic	flexile
elastic	flexible
elated	joyous
elated	happy
elated	euphoric
electoral	pick
electric	physical phenomenon
electrical	physical phenomenon
electrocardiographic	medical instrument
electrochemical	chemical science
electroencephalographic	medical instrument
electrolytic	chemical decomposition reaction
electrolytic	electrical condenser
electromagnetic	magnetic force
electromechanical	mechanical device
electromotive	electrical phenomenon
electron microscopic	microscopy
electronic	natural philosophy
electronic	lepton
electrophoretic	activity
electrostatic	electricity
elegant	tasteful
elegant	sophisticated
elegant	refined
elegant	graceful
elegant	dignified
elegiac	verse form
elemental	matter
elemental	atmospheric condition
elevate	lift up
elfin	sprite
eligible	qualified
elizabethan	age
elizabethan	Queen of England
elocutionary	delivery
elysian	Heaven
embolic	coagulum
embolic	occlusion
emotional	warm
emotional	passionate
emotional	moving
emotional	touched
emotional	stirred
emotional	affected
emotional	moved
emotional	feeling
emphysematous	respiratory disorder
empiric	medical practice
empirical	medical practice
employed	busy
empyreal	surface
empyrean	surface
emulous	imitation
encouraging	reassuring
encouraging	hopeful
encouraging	helpful
encysted	pathology
endermatic	body covering
endermic	body covering
endocrinal	secreter
endocrine	secreter
endodontic	odontology
endoergic	heat-absorbing
endoergic	endothermal
endoergic	endothermic
endogenous	flowering plant
endometrial	mucosa
endomorphic	fat
endoparasitic	parasite
endoscopic	scrutiny
endothelial	epithelial tissue
endothermal	energy-absorbing
endothermal	endoergic
endothermic	energy-absorbing
endothermic	endoergic
endovenous	blood vessel
endozoan	parasite
energetic	spirited
energetic	lively
energetic	enterprising
energetic	dynamical
energetic	dynamic
energetic	active
energy-absorbing	heat-absorbing
energy-absorbing	endothermal
energy-absorbing	endothermic
energy-releasing	heat-releasing
energy-releasing	exothermal
energy-releasing	exothermic
english	European nation
english	West Germanic language
enlightened	informed
enlightened	educated
enlivened	lively
enolic	organic compound
enter	enter upon
enter	move in
enteral	GI tract
enteral	viscus
enteric	GI tract
enteric	viscus
enterprising	energetic
enterprising	ambitious
enterprising	adventuresome
enterprising	adventurous
enthusiastic	spirited
enthusiastic	passionate
entomologic	zoological science
entomological	zoological science
entozoan	parasite
entrepreneurial	bourgeois
environmental	biological science
environmental	state of affairs
enzymatic	accelerator
eolithic	period
eonian	geologic time
eosinophilic	WBC
eparchial	episcopate
epenthetic	articulation
ephesan	urban center
epic	verse form
epical	verse form
epicarpal	seed vessel
epicurean	ism
epicurean	philosopher
epicyclic	circle
epicyclical	circle
epidemiologic	medical specialty
epidemiological	medical specialty
epidermal	shield
epidermal	stratum
epidermic	shield
epidermic	stratum
epidural	meninges
epigastric	paries
epigastric	region
epileptic	brain disease
epilithic	stuff
epiphyseal	os longum
epiphysial	os longum
epiphytic	plant life
episcopal	Church of England
episcopal	priest
episcopalian	Church of England
epistemic	philosophy
epistemological	philosophy
epithelial	animal tissue
epitheliod	animal tissue
epizoan	parasite
eponymic	name
eponymous	name
equal	same
equal	comparable
equal	commensurate
equatorial	circle
equatorial	great circle
equestrian	male aristocrat
equestrian	travelling
equine	equid
equine	mammal family
equinoctial	great circle
equinoctial	cosmic time
equivocal	ambiguous
erasmian	humanist
eremitic	religious
eremitical	religious
ergonomic	technology
ergotic	fungus
ergotropic	tropism
eritrean	African nation
err	slip up
eruptive	symptom
erythematous	erythroderma
erythroid	corpuscle
erythropoietic	biological process
eschatological	divinity
esophageal	muscle system
esoteric	private
essay	try out
essene	Israelite
essential	unexpendable
essential	primary
essential	necessary
essential	intrinsical
essential	intrinsic
essential	indispensable
essential	of import
essential	important
essential	crucial
essential	matter
esthetic	philosophy
estimable	worthy
estimate	underestimate
estimate	overestimate
estonian	Baltic Republic
estrogenic	sex hormone
estuarial	water
estuarine	water
ethereal	inhalation general anaesthetic
ethical	philosophy
ethical	right
ethiopian	African nation
ethnocentric	partisanship
ethnographic	anthropology
ethnographical	anthropology
ethnologic	anthropology
ethnological	anthropology
etiologic	philosophy
etiologic	cause
etiological	philosophy
etiological	cause
etymological	story
eucaryotic	being
eucharistic	sacrament
euclidean	geometrician
euclidian	geometrician
eudaemonic	moral philosophy
eudemonic	moral philosophy
eugenic	bioscience
eukaryotic	being
euphonic	auditory sensation
euphonical	auditory sensation
euphoric	happy
euphoric	elated
eurafrican	continent
eurasian	continent
eurasiatic	continent
eurocentric	partisanship
european	continent
europocentric	partisanship
eutherian	class
eutrophic	biological process
evangelical	Protestantism
evangelical	religious text
evangelistic	preaching
evaporative	physical change
even	steady
even	smooth
even	even up
even	even off
even	even out
even-toed	animal order
even out	even up
even out	even off
even out	even out
evidence	tell apart
evidentiary	indicant
evil	wrong
evil	wicked
evil	unrighteous
evil	offensive
evil	immoral
evil	bad
evolutionary	biological process
exact	precise
exact	perfect
exact	literal
exact	accurate
excite	stir up
excited	agitated
exciting	stimulating
exciting	sexy
exciting	provocative
exciting	interesting
excrescent	sickness
excretory	expelling
exculpatory	clean-handed
exculpatory	guiltless
exculpatory	innocent
executive	enforcement
exegetic	interpretation
exegetical	interpretation
exempt	exempt
exilic	proscription
existent	extant
existent	sincere
existent	realistic
existent	echt
existent	genuine
existent	concrete
existential	philosophical theory
existential	state
existentialist	philosophical theory
existing	extant
exit	die down
exit	die off
exit	die out
exocrine	secreter
exodontic	dental surgery
exoergic	heat-releasing
exoergic	exothermal
exoergic	exothermic
exogamic	outbred
exogamous	outbred
exoteric	public
exothermal	energy-releasing
exothermal	exoergic
exothermic	energy-releasing
exothermic	exoergic
expansionist	ism
expected	unsurprising
expedient	utile
expedient	useful
expedient	politic
expedient	convenient
expedient	advantageous
expedited	fast
expend	use up
expendable	replaceable
expensive	valuable
experience	feel for
experienced	toughened
experienced	tough
experienced	skilled
experienced	old
experient	toughened
experient	tough
experient	skilled
experient	old
experiential	mental object
experimental	research
expiative	salvation
expiatory	salvation
expiratory	breath
expire	die down
expire	die off
expire	die out
explicable	soluble
explicable	comprehendible
explicable	comprehensible
explicit	unambiguous
explicit	univocal
explicit	unequivocal
explicit	open
explicit	overt
explicit	denotive
explicit	denotative
explicit	definite
exponential	mathematical notation
express joy	laugh at
express joy	laugh away
express joy	laugh off
express mirth	laugh at
express mirth	laugh away
express mirth	laugh off
expressed	unambiguous
expressed	univocal
expressed	unequivocal
expressed	open
expressed	overt
expressed	denotive
expressed	denotative
expressed	definite
expressionist	art movement
expressionistic	art movement
extant	existing
extant	existent
extend	run along
extend	extend to
extend to	reach into
extend to	reach out
exterior	outside
exterior	out-of-door
exterior	outdoor
external	outside
exteroceptive	sensibility
extinct	nonexistent
extracellular	animate thing
extradural	meninges
extragalactic	assemblage
extralinguistic	communication
extraordinary	unusual
extraordinary	uncommon
extraordinary	uncomparable
extraordinary	incomparable
extrasensory	paranormal
extrasystolic	systole
extraterrestrial	terrestrial planet
extraversive	sociable
extrinsic	unessential
extrinsic	inessential
extropic	prognostication
extroversive	sociable
exuvial	body covering
fabian	socialism
face	face off
facial	external body part
facial	surface
factor analytic	correlational analysis
factor analytical	correlational analysis
factorial	mathematical product
factual	information
facultative	power
fahrenheit	temperature scale
fair	sensible
fair	reasonable
fair	just
fair	fair
fair	impartial
faithful	trusty
faithful	trustworthy
faithful	true
faithful	constant
fake	cook up
falconine	hawk
fall	fall in
fall	recede
fall	fall behind
fall	drop off
fall	lose
fall	fall back
fall	fall away
fall	drop away
fall	slip
fall	fall apart
fall	crumble
fall	come apart
fall	split up
fall	separate
fall	break
fall	dawdle
fall	lag
fall	flop
fall	founder
fall	fall flat
fall	fall through
fall	fall for
fall apart	break apart
fall apart	break up
fall apart	break off
fall apart	break away
fall apart	wear away
fall apart	wear off
FALSE	insincere
FALSE	wrong
FALSE	incorrect
FALSE	imitative
FALSE	counterfeit
FALSE	dishonorable
FALSE	dishonest
falsify	cook up
falstaffian	character
familial	tribe
familiar	known
fancy	rhetorical
fancy	decorated
fancy	adorned
fancy up	dress
fanged	tooth
farm	farm out
fascist	political theory
fascistic	political theory
fast	sudden
fast	hurried
fast	expedited
fastidious	tidy
fastidious	refined
fat	thick
fat	rounded
fat	pyknic
fat	endomorphic
fatalist	necessitarian
fatalist	determinism
fatalistic	necessitarian
fatalistic	determinism
faucal	passageway
faustian	character
favorable	good
favorable	complimentary
favorable	affirmatory
favorable	affirmative
favorable	propitious
favourable	good
favourable	complimentary
favourable	affirmatory
favourable	affirmative
favourable	propitious
fearful	timid
fearful	ignoble
fearful	afraid
fearless	courageous
fearless	brave
fearless	bold
febrile	symptom
federal	regime
feed	run over
feed	flow from
feel	feel for
felicitous	happy
feline	felid
female	feminine
feminine	feminine
feminine	female
feminist	effort
femoral	limb
femoral	leg bone
fence	wall up
fence	wall in
fence in	wall up
fence in	wall in
fenestral	porta
fenestral	framing
ferial	weekday
fermentable	chemical action
ferric	metal
ferromagnetic	magnetic force
ferrous	metal
fertile	productive
fertile	stiff
fertile	strong
fertile	potent
fertile	fruitful
fertile	impregnable
fertile	conceptive
fetal	craniate
feudal	structure
feudalistic	structure
feudatory	trueness
feverish	symptom
few	some
few	fewer
fewer	less
fewer	few
fiber-optic	transmission
fiberoptic	transmission
fibre-optic	transmission
fibreoptic	transmission
fibrillose	fibre
fibrinous	protein
fibrocartilaginous	gristle
fictile	craft
fictional	literary work
fiddle	toy with
fiducial	material possession
fiducial	reference
fiduciary	material possession
field-crop	crop
fig out	dress
fig up	dress
fight	fight off
figurative	rhetorical
figure	reckon
figure	figure out
fijian	land
filar	fibre
filarial	roundworm
filariid	worm family
file	file out
file	file in
filial	relation
filipino	land
fill	fill out
fill	fill in
fill up	fill out
fill up	fill in
finalise	settle on
finalize	settle on
financial	business
find	find out
fine	smooth
finished	smooth
finished	processed
finished	painted
finite	mortal
finnish	European nation
firmamental	surface
first	primary
first	original
first	front
first	early
fiscal	business
fisheye	optical lens
fishy	aquatic vertebrate
fistulous	passageway
fit	well
fit	sound
fit	healthy
fixed	secure
flag	flag down
flagellate	appendage
flagellate	instrument
flagellate	leather strip
flagellated	appendage
flagellated	instrument
flagellated	leather strip
flakey	fragment
flaky	fragment
flame	flame up
flare	flame up
flash	flash back
flemish	European nation
fleshy	animal tissue
flexible	elastic
flexile	elastic
flinty	silicon dioxide
flood	flood in
flood	flood out
floral	flowering plant
floral	assemblage
florentine	urban center
floricultural	horticulture
flow	run over
flow	flow from
flowery	flowering plant
fluff	fluff up
flummox	puzzle out
flummox	puzzle over
fluvial	watercourse
flux	mix up
focal	point
focalise	focus on
focalize	focus on
focus	focus on
foetal	craniate
foil	double cross
foliaceous	plant organ
foliate	plant organ
foliated	plant organ
follicular	cyst
foolish	unadvised
foolish	ill-advised
foolish	unadvisable
foolish	inadvisable
foolish	imprudent
foolish	impolitic
force	force out
force	drive in
force	ram down
force	force back
force	pull back
force	pull in
force	pull along
force	pull out
force	pull up
force	pull off
force	pull down
force out	gouge out
forcipate	extractor
fore	front
fore	forward
foreign	international
forgetful	mindless
forgetful	forgetful
forgetful	unmindful
fork	branch out
formal	formal
formal	conventional
formal	rhetorical
formalised	pattern
formalistic	pattern
formalized	pattern
formic	hymenopter
formic	acid
formosan	island
formulary	statement
fortnightly	period
fortunate	successful
fortunate	privileged
fortunate	lucky
forward	progressive
forward	fore
forward	bold
fossil	remains
fossiliferous	remains
found	saved
four-wheel	simple machine
four-wheeled	simple machine
fourhanded	game
fractional	uncomplete
fractional	incomplete
frail	weak
frail	delicate
franciscan	saint
frankish	European
fraternal	socio-economic class
free	unrestricted
free	unrestrained
free	unconfined
free	unbound
free	independent
free	free
free	rid of
french	European nation
fresh	new
freshen	freshen up
fretted	bar
freudian	psychoanalyst
frictional	resistance
frictionless	resistance
friendly	warm
friendly	social
friendly	sociable
friendly	hospitable
friendly	gracious
friendly	congenial
friendly	amicable
fright	frighten away
fright	frighten off
frighten	frighten away
frighten	frighten off
frisian	geographic region
frisian	province
frivolous	superficial
front	fore
front	first
front	anterior
frontal	atmospheric phenomenon
frostian	poet
frozen	unmelted
frozen	cold
fruitful	productive
fruitful	fertile
frustrate	double cross
fruticose	ligneous plant
fruticulose	ligneous plant
fudge	cook up
fugal	serious music
full-term	mature
fumble	grope for
functional	serviceable
functional	usefulness
fundamentalist	Protestantism
fundamentalistic	Protestantism
funerary	observance
fungal	plant life
fungicidal	agent
fungoid	plant life
fungous	plant life
funguslike	plant life
funicular	rope
furcate	branch out
fuse	mix up
future	prospective
future	incoming
future	tense
futurist	art movement
futuristic	art movement
gabonese	African nation
gaelic	European
galactic	assemblage
galilaean	geographic region
galilaean	indweller
galilean	stargazer
galilean	geographic region
galilean	indweller
gallic	geographic region
gallic	European nation
gallican	religious movement
gallinaceous	bird
galvanic	electrical phenomenon
galvanic	electricity
galwegian	dominion
gambian	African nation
gandhian	spiritual leader
garlicky	seasoning
garner	gather up
gastric	viscus
gastroduodenal	small intestine
gastroduodenal	viscus
gastroesophageal	muscle system
gastroesophageal	viscus
gastrointestinal	channel
gastronomic	culinary art
gastronomical	culinary art
gather	gather up
gauge	underestimate
gauge	overestimate
gauguinesque	painter
gaussian	mathematician
gemmiferous	reproductive structure
genealogic	tribe
genealogical	tribe
general	unspecialised
general	unspecialized
general	indiscriminate
general	imprecise
general	comprehensive
generational	people
generic	taxon
generous	unselfish
generous	generous
generous	charitable
genetic	sequence
genetic	beginning
genetic	biological science
genetical	sequence
genetical	biological science
genial	lineament
genial	body part
genic	sequence
genital	sex organ
genitive	oblique case
genitourinary	viscus
genitourinary	sex organ
genoese	urban center
genotypic	makeup
genotypical	makeup
genovese	urban center
gentile	Christian
genuine	true
genuine	sincere
genuine	existent
genuine	real
genuine	honorable
genuine	honest
geodesic	dome
geodesic	geophysical science
geodesical	geophysical science
geodetic	geophysical science
geographic	earth science
geographical	earth science
geologic	earth science
geological	earth science
geometric	pure mathematics
geometrical	pure mathematics
geomorphologic	geophysical science
geomorphological	geophysical science
geophysical	geology
geophytic	tracheophyte
geopolitical	government
georgian	Colony
georgian	Asian nation
georgian	American state
georgian	patron saint
geostrategic	geopolitics
geothermal	energy
geothermic	energy
geriatric	cohort
geriatric	medical specialty
german	European nation
german-american	American
germanic	Indo-Hittite
germanic	European
germanic	European nation
germfree	antiseptic
germy	infected
germy	septic
gerontological	medical specialty
gerundial	deverbal noun
gestational	physiological condition
get	get ahead
get	get over
get	get along
get	get on
get	puzzle out
get	puzzle over
get dressed	dress down
get dressed	dress up
get hold of	take apart
get hold of	take in
get hold of	take away
get hold of	take up
get hold of	take on
get in	enter upon
get in	move in
get into	enter upon
get into	move in
get up	lift up
get up	dress
ghanaian	African nation
ghanese	African nation
ghanian	African nation
gi	channel
gibraltarian	foreland
gilbertian	designer
gingival	animal tissue
give	give back
give	pass on
give	hand over
give	hand down
give	hand out
give	give in
give-up the ghost	die down
give-up the ghost	die off
give-up the ghost	die out
give chase	chase away
give chase	tag along
glabellar	craniometric point
glacial	ice mass
glad	cheerful
gladiatorial	scrapper
glandular	organ
glaswegian	port
glaze	glaze over
glial	interstitial tissue
glide	glide by
glomerular	capillary vessel
glorious	known
gloss	gloss over
glossopharyngeal	tubular cavity
glossopharyngeal	articulator
glottal	organ of speech
glottochronological	chronology
gluteal	striated muscle
gluttonous	indulgent
glycogenic	polyose
gnomic	axiom
gnostic	unorthodoxy
go	go around
go	go on
go	go under
go	go down
go	go up
go	go by
go	go out
go	go off
go	move back
go	move out
go	move on
go	get ahead
go	get over
go	get along
go	get on
go	run along
go	extend to
go	go with
go	die down
go	die off
go	die out
go across	pass over
go after	chase away
go after	tag along
go around	revolve around
go down	fall in
go down	sink in
go in	enter upon
go in	move in
go into	enter upon
go into	move in
go through	pass over
go under	sink in
go up	rise up
go up	climb down
go up	climb on
gobble	gobble up
goethean	playwright
goethian	playwright
gonadal	ductless gland
gonadotrophic	internal secretion
gonadotropic	internal secretion
good	respectable
good	obedient
good	good
good	favourable
good	favorable
good	better
good	best
good	worthy
good	virtuous
good	righteous
good	right
good	moral
good-natured	agreeable
good-natured	pleasant
good-natured	kind
gothic	face
gothic	East Germanic language
gothic	Teuton
gouge	gouge out
governmental	polity
grab	catch up
graceful	elegant
graceful	beautiful
gracious	refined
gracious	friendly
gradual	slow
gradual	inclined
graecophile	friend
graecophilic	friend
grammatic	descriptive linguistics
grammatical	descriptive linguistics
granuliferous	grain
granulocytic	WBC
granulomatous	neoplasm
grapelike	edible fruit
graphic	graphic art
graphic	visual communication
graphical	visual communication
gravel	puzzle out
gravel	puzzle over
gravimetric	mensuration
gravitational	attractive force
gravitative	attractive force
grecian	Balkan state
greek	Balkan state
greek orthodox	Catholic Church
green	political party
greenhouse	atmospheric phenomenon
greensick	iron deficiency anaemia
greenside	land site
gregarious	social
gregorian	chant
gregorian	Doctor
gregorian	solar calendar
gregorian	Bishop of Rome
grenadian	land
grind	grind down
groomed	tidy
grope	grope for
grow	grow up
grow	grow over
growing	biological process
grubby	larva
gu	viscus
gu	sex organ
guatemalan	Central American nation
gubernatorial	politician
guess	underestimate
guess	overestimate
guide	pass around
guide	pass over
guiltless	righteous
guiltless	exculpatory
guilty	unrighteous
guilty	inculpative
guilty	inculpatory
guinean	African nation
gun	gun down
gussy up	dress
gustative	sense datum
gustatorial	sense datum
gustatory	sense datum
guttural	tubular cavity
guyanese	South American nation
gymnastic	athletics
gymnosophical	ism
gymnospermous	class
gynaecological	medical specialty
gynecologic	medical specialty
gynecological	medical specialty
gyral	body structure
gyroscopic	rotating mechanism
hack	chop off
hack	chop up
hack	chop down
hadal	bottom
haemal	vas
haematal	vas
haematic	humour
haematogenic	biological process
haematological	medical specialty
haematopoietic	biological process
haemic	humour
haemolytic	lysis
haemophilic	sex-linked disorder
haemopoietic	biological process
haemorrhagic	trauma
hair-shirt	shirt
hair-shirted	shirt
haitian	land
hakka	Chinese
half-hourly	unit of time
hand	pass on
hand	hand over
hand	hand down
hand	hand out
handelian	composer
hanoverian	royal house
happy	joyous
happy	joyful
happy	felicitous
happy	euphoric
happy	elated
happy	glad
happy	content
happy	contented
happy	cheerful
haptic	perception
haptic	exteroception
hard	hard
hard	effortful
hard	demanding
hard	tough
hard	unmerciful
hard	merciless
hard	insensitive
hard	difficult
harmful	unwholesome
harmful	toxic
harmful	harmful
harmful	painful
harmful	offensive
harmful	noxious
harmful	malign
harmful	disadvantageous
harmful	destructive
harmful	inopportune
harmful	inexpedient
harmless	safe
harmless	painless
harmless	atoxic
harmless	nontoxic
harmless	harmless
harmless	innocuous
harmless	benignant
harmless	benign
harmonic	music
harmonic	tone
harmonic	acoustics
harmonious	compatible
harsh	unsmooth
harsh	rough
hasidic	Jewish Orthodoxy
hasidic	Orthodox Judaism
hassidic	Jewish Orthodoxy
hassidic	Orthodox Judaism
hasten	speed up
hateful	undesirable
hateful	offensive
hateful	hostile
have	take up
have	take in
have	take over
hawaiian	island
hawaiian	American state
healthful	wholesome
healthful	antiseptic
healthy	wholesome
healthy	well
healthy	robust
healthy	healthy
healthy	fit
healthy	sound
heap	stack up
heap	pile up
heap	heap up
hearable	perceptible
hearable	loud
heat-absorbing	energy-absorbing
